k, vk experiment, vk error (sdev), vk background
0.272798	0.00395304	0.00025365	0
0.278254	0.0038878	0.000201617	0
0.28371	0.00380694	0.000229635	0
0.289166	0.00375771	0.000274902	0
0.294622	0.00365364	0.000290395	0
0.300078	0.00340839	0.000231646	0
0.305534	0.00324627	0.00023818	0
0.31099	0.00334453	0.000238233	0
0.316446	0.00327963	0.000327174	0
0.321902	0.00328524	0.000252952	0
0.327358	0.00356508	0.000303338	0
0.332814	0.00359507	0.00031612	0
0.33827	0.00366643	0.000276528	0
0.343726	0.00370921	0.000317442	0
0.349182	0.00395215	0.000300044	0
0.354638	0.00400961	0.000287482	0
0.360094	0.00422808	0.000235824	0
0.36555	0.00451265	0.000261993	0
0.371006	0.00487242	0.000298024	0
0.376462	0.00507766	0.000286055	0
0.381918	0.00504491	0.000350526	0
0.387374	0.00513149	0.000350469	0
0.39283	0.00550924	0.000388504	0
0.398286	0.00582438	0.0004325	0
0.403742	0.0060854	0.000476984	0
0.409198	0.00625562	0.000454155	0
0.414654	0.00682819	0.000539619	0
0.42011	0.007438	0.000625809	0
0.425566	0.00778265	0.000653244	0
0.431022	0.00767651	0.000597195	0
0.436478	0.00759362	0.000511996	0
0.441934	0.00710363	0.000367719	0
0.44739	0.00681532	0.000394307	0
0.452846	0.00620031	0.000365392	0
0.458301	0.0059108	0.000329563	0
0.463757	0.00581868	0.000310134	0
0.469213	0.00616169	0.000369961	0
0.474669	0.00592427	0.000299529	0
0.480125	0.00575481	0.000316689	0
0.485581	0.00550887	0.000348228	0
0.491037	0.00546572	0.000322547	0
0.496493	0.00567571	0.000326992	0
0.501949	0.00531254	0.000364299	0
0.507405	0.00505045	0.000425066	0
0.512861	0.00471362	0.000451304	0
0.518317	0.00440001	0.000335432	0
0.523773	0.00405278	0.000239161	0
0.529229	0.0037098	0.000211275	0
0.534685	0.00330244	0.000243896	0
0.540141	0.00302604	0.000222911	0
0.545597	0.00298118	0.000203289	0
0.551053	0.00283207	0.000185542	0
0.556509	0.00285583	0.000166733	0
0.561965	0.00267767	0.00015999	0
0.567421	0.00264134	0.000154346	0
0.572877	0.00241131	0.000134175	0
0.578333	0.00235023	0.000175324	0
0.583789	0.00224	0.000183794	0
0.589245	0.00208852	0.000182002	0
0.594701	0.00210544	0.00018944	0
0.600157	0.00209345	0.000176698	0
0.605613	0.00197051	0.000171568	0
0.611069	0.0019148	0.000144506	0
0.616525	0.00174313	0.000125258	0
0.621981	0.00176894	0.000109582	0
0.627437	0.00173639	0.000127471	0
0.632893	0.00176693	0.000139245	0
0.638348	0.00183277	0.000130888	0
0.643804	0.00182462	0.000109406	0
0.64926	0.00190723	9.30957e-05	0
0.654716	0.00184175	0.000126022	0
0.660172	0.00191887	0.000140107	0
0.665628	0.00205729	0.000171853	0
0.671084	0.00201323	0.000179567	0
0.67654	0.00215572	0.000196239	0
0.681996	0.0022902	0.000203169	0
0.687452	0.00241178	0.000192661	0
0.692908	0.00252527	0.000174052	0
0.698364	0.00266228	0.000183569	0
0.70382	0.00280389	0.000200537	0
0.709276	0.00300252	0.000229457	0
0.714732	0.00311137	0.000229422	0
0.720188	0.00309752	0.000199204	0
0.725644	0.00310843	0.000226551	0
0.7311	0.00290605	0.000192032	0
0.736556	0.00292109	0.000185687	0
0.742012	0.00272167	0.000188036	0
0.747468	0.00264529	0.000200952	0
0.752924	0.0023981	0.000172471	0
0.75838	0.00228541	0.000164128	0
0.763836	0.00208321	0.000165422	0
0.769292	0.00201065	0.000189702	0
0.774748	0.00186329	0.000156501	0
0.780204	0.00179452	0.000134496	0
0.78566	0.00183837	0.000125882	0
0.791116	0.00191751	0.00013241	0
0.796572	0.00206148	0.000141282	0
0.802028	0.00228392	0.000168351	0
-1
