LAMMPS data file from restart file: timestep = 181, procs = 1

1234 atoms

3 atom types

-1.4142135000000000e+01 1.4142135000000000e+01 xlo xhi
-1.4142135000000000e+01 1.4142135000000000e+01 ylo yhi
-1.4142135000000000e+01 1.4142135000000000e+01 zlo zhi

Masses

1 91.22
2 63.55
3 26.98

Atoms

32 3 -1.1357971323569902e+01 -1.3701448888857447e+01 -1.4008040300042310e+01 0 0 0
66 1 -1.3541849992559426e+01 -1.3645581671938166e+01 -1.1606225037233168e+01 0 0 0
254 2 -1.2465542748513315e+01 -1.1938781694692066e+01 -9.5625287331683069e+00 0 0 0
863 1 -1.0798144737270320e+01 -1.1543077611075127e+01 -1.1963370058939542e+01 0 0 0
1034 2 -1.2863114412264535e+01 -1.1678309885003950e+01 -1.3564776942734289e+01 0 0 0
1 3 -8.5448181094375606e+00 -1.1122597354406077e+01 -1.3782046430291922e+01 0 0 0
12 2 -6.2192721809621130e+00 -1.1942904078278568e+01 -1.3078071518330077e+01 0 0 0
596 1 -8.9234467509361775e+00 -1.0184720901890039e+01 -9.6204433116586330e+00 0 0 0
847 1 -7.9364003901282461e+00 -1.2628233006112341e+01 -1.1177516097050207e+01 0 0 0
862 2 -8.9140023712057097e+00 -1.3833888334357503e+01 -1.3533970455170328e+01 0 0 0
7 2 -4.3620538801703814e+00 -1.2593346862077448e+01 1.3803343570431460e+01 0 0 -1
14 1 -1.7777087086829451e+00 -1.2728133136813891e+01 -1.3423600791808854e+01 0 0 0
150 1 -4.1550230126505845e+00 -1.1592655200527076e+01 -1.1414267621244552e+01 0 0 0
152 2 -6.9487058374455546e-01 -1.1390168921144896e+01 -1.1349999618876472e+01 0 0 0
281 2 -3.2813871048111043e+00 -1.0331212145703271e+01 -1.3702334911709190e+01 0 0 0
1059 1 -2.0978636749955180e+00 -9.2156983863746049e+00 -1.0850132894456770e+01 0 0 0
244 1 3.6499431494686361e+00 -1.2984555040702666e+01 -1.1042776680759649e+01 0 0 0
286 1 3.8503553941443096e+00 -1.1175267147905869e+01 -1.3446022657445775e+01 0 0 0
445 1 1.7918924706486528e+00 -1.0502035488807254e+01 -1.1188770926020837e+01 0 0 0
65 1 6.5839255316025103e+00 -9.8893763247005406e+00 -1.2277137660660872e+01 0 0 0
147 2 8.4213904554974146e+00 -1.1668342200189445e+01 -1.3103492750564939e+01 0 0 0
464 1 5.0228951201932031e+00 -1.0652179607245765e+01 -9.7576672430098803e+00 0 0 0
1040 2 9.4088543654309440e+00 -9.5360285082608041e+00 -1.2527843174078519e+01 0 0 0
1062 2 7.5175578384904114e+00 -1.1970026013637138e+01 -1.0723460064303850e+01 0 0 0
1225 1 6.2001618761701565e+00 -1.3213686700282389e+01 -1.2821796531323745e+01 0 0 0
246 1 1.2805659585229392e+01 -1.2293303462221228e+01 -9.4251395866805421e+00 0 0 0
268 2 1.3696691967747348e+01 -9.6826621682852636e+00 -9.6323746274676303e+00 0 0 0
337 1 1.0161555819611308e+01 -1.1590073898956541e+01 -1.0966404916021144e+01 0 0 0
577 1 1.1284562032457204e+01 -1.3923976376042271e+01 -1.2402903979068187e+01 0 0 0
892 1 1.0820578956827356e+01 -1.1269271942362391e+01 1.3969316485378192e+01 0 0 -1
1072 2 1.2771429469467275e+01 -1.1715137140036211e+01 -1.2385126858187038e+01 0 0 0
28 2 -1.3568343625672597e+01 -1.0768090479076948e+01 -1.1434635939243762e+01 0 0 0
197 3 -9.7389855734111688e+00 -8.9078041658102087e+00 -1.2222690034239429e+01 0 0 0
213 1 -1.0664269887224773e+01 -6.5795489190433853e+00 -1.0828965837971465e+01 0 0 0
320 1 -1.1841822880286538e+01 -9.2232681287950999e+00 -9.6421113690280826e+00 0 0 0
935 1 -1.2562024298021381e+01 -8.6312972350240074e+00 -1.2710372159289879e+01 0 0 0
73 2 -8.0914757982433798e+00 -5.0801003255695614e+00 -1.0775063633502455e+01 0 0 0
83 2 -8.2172798397283291e+00 -7.6119238755056102e+00 -1.0332917255876191e+01 0 0 0
216 2 -6.6345512795367405e+00 -8.5749919205668963e+00 -8.7422180843281563e+00 0 0 0
375 1 -6.9109880506255790e+00 -9.4359538442682034e+00 -1.2091571229835667e+01 0 0 0
1055 2 -8.3058903282142342e+00 -6.7645824009107507e+00 -1.2633722163045723e+01 0 0 0
1077 2 -6.1017144613630609e+00 -6.6212886311191710e+00 -1.1334944982714379e+01 0 0 0
54 2 -4.9081015565338513e+00 -9.1858234161830357e+00 -1.0443360042048113e+01 0 0 0
86 1 -3.3102319429783620e+00 -5.1247619220182115e+00 -1.1857674044397552e+01 0 0 0
128 2 -1.2616254784999632e+00 -6.6118481636934190e+00 -1.0559817105873048e+01 0 0 0
264 2 -1.4558566849760510e+00 -7.1580149499675798e+00 -1.3003439340081476e+01 0 0 0
297 1 -5.5960178266874727e-01 -9.7829941524041519e+00 -1.3829441899038940e+01 0 0 0
484 1 -2.1644322704302138e-01 -4.0709025311466185e+00 -1.1202223060050104e+01 0 0 0
695 1 -4.2089214176322773e+00 -6.8214059205452164e+00 -9.4565479302308528e+00 0 0 0
882 1 -4.0972498759216922e+00 -7.9500196852726344e+00 -1.2724691066575136e+01 0 0 0
1119 2 -1.1956497508424324e+00 -4.8299020348533954e+00 -1.3787193241562958e+01 0 0 0
47 2 2.0741751897249698e+00 -8.8490268921274762e+00 -1.3725521506074521e+01 0 0 0
59 1 3.8475616093719931e+00 -8.3773712122295798e+00 -1.1667835484715997e+01 0 0 0
